month,macro_signal_month,stress_signal_month,stress_signal_date,technical_signal_month,stress_score,recovery_score,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,macro_neutral_return,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_USO,policy,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_risk_aversion_lambda,variance_penalty,downside_semivariance,downside_penalty,estimated_transaction_cost,monthly_utility,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,largest_weight,largest_asset,weights_above_half,macro_mu_KODEX200,macro_mu_BOND,macro_mu_GLD,macro_mu_USO,stress_mu_adjustment_KODEX200,stress_mu_adjustment_BOND,stress_mu_adjustment_GLD,stress_mu_adjustment_USO,original_expected_mu_KODEX200,original_expected_mu_BOND,original_expected_mu_GLD,original_expected_mu_USO,filtered_expected_mu_KODEX200,filtered_expected_mu_BOND,filtered_expected_mu_GLD,filtered_expected_mu_USO,macro_relative_direction_KODEX200,macro_relative_direction_BOND,macro_relative_direction_GLD,macro_relative_direction_USO,technical_direction_KODEX200,technical_direction_BOND,technical_direction_GLD,technical_direction_USO,macro_confidence_KODEX200,macro_confidence_BOND,macro_confidence_GLD,macro_confidence_USO,filtered_macro_mu_KODEX200,filtered_macro_mu_BOND,filtered_macro_mu_GLD,filtered_macro_mu_USO,atr_percentile_KODEX200,atr_percentile_BOND,atr_percentile_GLD,atr_percentile_USO,atr_variance_scale_KODEX200,atr_variance_scale_BOND,atr_variance_scale_GLD,atr_variance_scale_USO,technical_signal_date_KODEX200,k_ratio_KODEX200,k_score_KODEX200,natr_KODEX200,technical_signal_date_BOND,k_ratio_BOND,k_score_BOND,natr_BOND,technical_signal_date_GLD,k_ratio_GLD,k_score_GLD,natr_GLD,technical_signal_date_USO,k_ratio_USO,k_score_USO,natr_USO,price_rsi_KODEX200,volume_rsi_KODEX200,price_strength_KODEX200,volume_strength_KODEX200
2007-04,2007-03,2007-03,2007-03-30,2007-03,0.44154815101722783,0.8531976744186046,0.015544039603579439,0.01704403993510148,1.0155440396035795,0.0,1.0,0.0015,3.315220413145014e-10,-0.00026980370370366727,0.3429454267428201,0.07263428340210744,0.4822763499007575,0.102143939954315,0.29514696275810093,0.7048523741978164,6.630440824173692e-07,2.1163358691431547e-16,DailyTechnicalConfidence_StaticLambda,True,False,0,Optimization terminated successfully,9,-0.0021154436866356345,0.003722170979301609,0.00013015449596000101,0.043885124775859305,1.0,6.507724798000051e-05,4.164713955896697e-05,4.164713955896697e-05,0.001500002905127007,0.0021154436866356345,0.03952029796851249,-0.020604383820023886,0.0,0.09047970203148752,0.13939561617997612,0.7048523741978164,BOND,1,0.005981859489816315,0.004319868846811146,0.008036764827242006,-0.019417707978684137,0.0,2.181489682848952e-05,-0.0028478603448940445,0.0,0.005981859489816315,0.004341683743639635,0.005188904482347961,-0.019417707978684137,0.0037256348142289293,0.0037207207271159246,0.003531139902412381,-0.013855789355276923,1.0,1.0,1.0,-1.0,0.27820018265666535,0.729408575583869,0.600854534875703,-0.41905719356716525,0.6391000913283327,0.8647042877919344,0.8004272674378514,0.7095285967835826,0.0037256348142289293,0.003698905830287435,0.0063790002473064255,-0.013855789355276923,0.08272162619988707,0.2952755905511811,0.5094827586206897,0.2748917748917749,1.082721626199887,1.295275590551181,1.5094827586206896,1.274891774891775,2007-03-30,0.8129015748585046,0.4483980741877567,0.012901845268956071,2007-03-31,2.695608617892275,0.729408575583869,0.0003889424579796718,2007-03-30,1.5053522772420627,0.600854534875703,0.016910834599496907,2007-03-30,-0.7213398443476797,-0.41905719356716525,0.024097684693594638,56.71800936715486,62.592114321957105,0.13436018734309726,0.2518422864391421
2007-05,2007-04,2007-04,2007-04-30,2007-04,0.4955475396676942,0.0,0.02973883879349521,0.029738854056109758,1.0457451400850453,0.0,4.507964914447688e-06,1.3523894743343063e-08,1.7387198051114084e-09,-0.0010769490610899601,0.3824198999494422,0.1333930097136458,0.3589727499538459,0.12521434038306603,0.3082727969008072,0.6917230858217849,4.117277407646984e-06,1.9036485424765213e-16,DailyTechnicalConfidence_StaticLambda,True,False,0,Optimization terminated successfully,2,-0.004101265734607631,0.004212635525389443,0.00013651052015084983,0.049732563183768216,1.0,6.825526007542492e-05,4.309671370822564e-05,4.309671370822564e-05,1.781699816189728e-08,0.004101265734607631,0.04047377227057292,-0.02179813043410722,0.0,0.08952622772942709,0.13820186956589278,0.6917230858217849,BOND,1,0.010159779414038166,0.0038325053889095985,0.006029036487105609,-0.024329117534413212,-7.277578310079272e-06,2.609860763735818e-05,0.0021370497021497006,0.0,0.010152501835728087,0.0038586039965469564,0.008166086189255309,-0.024329117534413212,0.006445123865021954,0.003217691195696214,0.006771960121501379,-0.014769220740228699,1.0,1.0,1.0,-1.0,0.34013214274738296,0.7389067125978529,0.6076192223306892,-0.17771997866328976,0.6700660713736915,0.8694533562989264,0.8038096111653446,0.5888599893316449,0.006452401443332033,0.003191592588058856,0.004634910419351678,-0.014769220740228699,0.04045758928571429,0.045012165450121655,0.2775,0.19322709163346613,1.0404575892857142,1.0450121654501217,1.2775,1.1932270916334662,2007-04-30,1.0001765477274478,0.5000441330360683,0.011724600029773026,2007-04-30,2.8300486770452937,0.7389067125978529,0.0003053036792448356,2007-04-30,1.5485448240860982,0.6076192223306892,0.01283928679203239,2007-04-30,-0.21613072682270157,-0.17771997866328976,0.02307369556595273,62.7113532361261,63.306261524177934,0.254227064722522,0.2661252304835587
2007-06,2007-05,2007-05,2007-05-31,2007-05,0.5871695775491049,0.0,0.009957743414743305,0.011613750129924782,1.056158401867227,0.0,0.552002099848369,0.001656006299545107,4.1563636978969154e-10,0.0010742579589037467,0.32986573743684366,0.1297630813977513,0.387812797762994,0.15255838340241104,0.8787214702265292,0.12127361867117516,4.9111022955608364e-06,0.0,DailyTechnicalConfidence_StaticLambda,True,False,0,Optimization terminated successfully,14,-0.008954461080236604,0.011781455810396997,0.0014083333333926018,0.13292746972440836,1.0,0.0007041666666963009,0.0004668189100452116,0.0004668189100452116,0.0016560091534188804,0.008954461080236604,0.13000000000273546,-0.07660960551863977,0.0,-2.7354507547983076e-12,0.08339039448136024,0.8787214702265292,KODEX200,1,0.01633389739798579,0.003732169968408361,0.007043499592244383,-0.022812535123023548,0.0,2.302536151350693e-05,0.0022491317003778583,0.0,0.01633389739798579,0.003755195329921868,0.009292631292622242,-0.022812535123023548,0.012960487840213674,0.0032386104359043767,0.007915445594233675,-0.011430320479609825,1.0,1.0,1.0,-1.0,0.557865102745174,0.6112851801186804,0.5385726418925897,-0.04698679271220495,0.778932551372587,0.8056425900593402,0.7692863209462948,0.5234933963561025,0.012960487840213674,0.0032155850743908697,0.005666313893855816,-0.011430320479609825,0.04605626034197463,0.026018099547511313,0.47508038585209006,0.34615384615384615,1.0460562603419747,1.0260180995475112,1.47508038585209,1.3461538461538463,2007-05-31,1.555340427620509,0.6086627092065445,0.01157408661756064,2007-05-31,1.5725800737551368,0.6112851801186804,0.0002554774641703125,2007-05-31,1.1671883611357556,0.5385726418925897,0.016360372661380844,2007-05-31,-0.049303401414473445,-0.04698679271220495,0.024449051569690097,81.27055138713905,71.97607856430982,0.625411027742781,0.43952157128619634
2007-07,2007-06,2007-06,2007-06-29,2007-06,0.4727490475190912,0.18767123287671234,0.08314775633834427,0.0832899951977043,1.1439756033203783,0.0,0.04741288320073478,0.00014223864960220435,2.097578217500125e-10,0.001903140938392717,0.3726100344142113,0.12204754043204279,0.38065859698200916,0.12468382817173676,0.8326560689464555,0.1673396222734111,4.308780133368306e-06,1.2601551411286666e-18,DailyTechnicalConfidence_StaticLambda,True,False,0,Optimization terminated successfully,8,-0.008428285818433417,0.009662031545088113,0.0014083333333445634,0.10749437854098998,1.0,0.0007041666666722817,0.00038733737075747227,0.00038733737075747227,0.00014224168922494104,0.008428285818433417,0.1300000000005183,-0.07210453827928581,0.0,-5.183076190462543e-13,0.08789546172071419,0.8326560689464555,KODEX200,1,0.01593987588440189,0.0034935591567121804,0.0048157237762527175,-0.016636595063795924,0.0,-2.0034814582234865e-06,0.00040460807199546556,0.0,0.01593987588440189,0.003491555675253957,0.005220331848248183,-0.016636595063795924,0.010987218064991438,0.0030682473050415897,0.004269739281414942,-0.0036243439408816776,1.0,1.0,1.0,-1.0,0.2943290817329911,0.46767665845822437,0.3472511377347247,0.40371482327236285,0.6471645408664956,0.7338383292291122,0.6736255688673624,0.2981425883638186,0.010987218064991438,0.0030702507864998133,0.0038651312094194765,-0.0036243439408816776,0.24686306601200217,0.7786016949152542,0.307153965785381,0.09013605442176871,1.2468630660120021,1.7786016949152543,1.307153965785381,1.0901360544217686,2007-06-29,2.7481446866404102,0.7332013346324862,0.015602243536713007,2007-06-30,0.8785574893328665,0.46767665845822437,0.0004940101738621544,2007-06-29,0.5319827544848371,0.3472511377347247,0.013731274074013975,2007-06-29,0.6770499067038959,0.40371482327236285,0.021499364860719752,54.37180183693472,53.11749369138964,0.08743603673869443,0.06234987382779281
2007-08,2007-07,2007-07,2007-07-31,2007-07,0.6341131253053367,0.16124661246612465,-0.012681481541411944,-0.012272243018994503,1.1294682978230453,-0.01268148154141202,0.13641244725407092,0.0004092373417622128,1.1806552296199128e-09,0.0058207617766368545,0.3282145338471756,0.10819526939321378,0.4238642036379763,0.13972599312163433,0.707913699980044,0.2920845727979431,1.7272220129238004e-06,2.874299846741207e-17,DailyTechnicalConfidence_StaticLambda,True,False,0,Optimization terminated successfully,7,-0.012016429274538953,0.013383585474615775,0.0014083333365932003,0.1521530256758301,1.0,0.0007041666682966001,0.00025374910331319524,0.00025374910331319524,0.00040924042846702716,0.012016429274538953,0.1300000001504554,-0.059876695777904,0.0,-1.5045539814018127e-10,0.100123304222096,0.707913699980044,KODEX200,1,0.021237938761680175,0.003775575555098884,0.006240372031549492,-0.007970839241781132,0.0,-1.2483520876854465e-06,0.0005207116642009093,0.0,0.021237938761680175,0.0037743272030111986,0.006761083695750402,-0.007970839241781132,0.01673507601311685,0.005260752321524266,0.006542467994757923,0.0021119020949723405,1.0,-1.0,1.0,-1.0,0.41586416852687175,0.45358413122427793,-0.04199408109314988,0.46215676095740893,0.7079320842634359,0.27320793438786106,0.4790029594534251,0.26892161952129556,0.01673507601311685,0.005262000673611951,0.006021756330557014,0.0021119020949723405,0.4716828478964401,0.8876739562624254,0.3049698795180723,0.11587301587301588,1.47168284789644,1.8876739562624254,1.3049698795180724,1.115873015873016,2007-07-31,3.549184059000888,0.7801803604711425,0.02029463554417844,2007-07-31,0.8301079034189851,0.45358413122427793,0.0005597297212566223,2007-07-31,-0.04383488688782631,-0.04199408109314988,0.013406582409900671,2007-07-31,0.8592778107243464,0.46215676095740893,0.021084714683292784,56.515100934592425,66.8555063208812,0.13030201869184851,0.3371101264176241
2007-09,2007-08,2007-08,2007-08-31,2007-08,0.676341430829936,0.05952380952380952,0.025314446701226023,0.025420342929085148,1.1580601628490113,0.0,0.03529818177515572,0.00010589454532546717,1.6825336576415447e-09,0.005036022371291666,0.36907606328132014,0.0977704766240169,0.4214964947934556,0.11165696530120746,0.6696250130701498,0.3303698287887556,5.158141094687639e-06,1.069387962058411e-18,DailyTechnicalConfidence_StaticLambda,True,False,0,Optimization terminated successfully,8,-0.010166368134827306,0.011195438020433478,0.001408333333334569,0.12589525624519432,1.0,0.0007041666666672845,0.00021900520015258654,0.00021900520015258654,0.0001058980187863009,0.010166368134827306,0.13000000000005701,-0.056115400088437684,0.0,-5.700995231450179e-14,0.10388459991156232,0.6696250130701498,KODEX200,1,0.01885089981116167,0.003418055633750853,0.007402303621850981,-0.009527169581596839,0.0,-0.000126868188748397,0.0010420320491611212,0.0,0.01885089981116167,0.003291187445002456,0.008444335671012103,-0.009527169581596839,0.014451660203624508,0.004595478474953139,0.007256630380193924,0.0014248470361207452,1.0,-1.0,1.0,-1.0,0.3631156517044627,0.6122593866584757,-0.0038580921329128067,0.5040681538974469,0.6815578258522313,0.19387030667076216,0.4980709539335436,0.24796592305127657,0.014451660203624508,0.004722346663701536,0.006214598331032803,0.0014248470361207452,0.6495202558635395,0.8211610486891385,0.24818049490538574,0.16124260355029585,1.6495202558635396,1.8211610486891385,1.2481804949053856,1.1612426035502958,2007-08-31,2.236728723781766,0.6910460884001398,0.02680910901846555,2007-08-31,1.5790437359193887,0.6122593866584757,0.0005267299027535842,2007-08-31,-0.003873034657455233,-0.0038580921329128067,0.012567948998303567,2007-08-31,1.0164061006745897,0.5040681538974469,0.021977473979113822,56.970500768209966,62.944542567452444,0.13941001536419934,0.2588908513490489
2007-10,2007-09,2007-09,2007-09-28,2007-09,0.5193018641774033,0.5427461139896373,0.04756785432392425,0.047737750576745445,1.213146599973753,0.0,0.05663191612742055,0.00016989574838226166,5.044389370683028e-10,0.007416497173508951,0.39272223717645033,0.06551509001248977,0.4643058002067272,0.07745687260433265,0.7336280581663466,0.26636755977823867,4.382055414815434e-06,1.5567843088084242e-18,DailyTechnicalConfidence_StaticLambda,True,False,0,Optimization terminated successfully,11,-0.01254022727353927,0.013667342672697085,0.0014083333333333844,0.15555811207236472,1.0,0.0007041666666666922,0.0002530501563891082,0.0002530501563891082,0.0001698985761020149,0.01254022727353927,0.13000000000000236,-0.06240085028329778,0.0,-2.3592239273284576e-15,0.09759914971670222,0.7336280581663466,KODEX200,1,0.01964864206481681,0.003370312922101818,0.01097708850210908,-0.004330054794991905,0.0,-2.194595231028309e-05,-0.0012698863484997044,0.0,0.01964864206481681,0.003348366969791535,0.009707202153609375,-0.004330054794991905,0.016184502214824266,0.006734680818061727,0.008499448474214848,0.005213326308216967,1.0,-1.0,1.0,-1.0,0.4336005858704053,0.6738307688744232,0.32159938171316904,0.6248821149900106,0.7168002929352026,0.16308461556278842,0.6607996908565845,0.18755894250499472,0.016184502214824266,0.00675662677037201,0.009769334822714552,0.005213326308216967,0.44928684627575277,0.1675531914893617,0.37322946175637395,0.20868347338935575,1.4492868462757529,1.1675531914893618,1.3732294617563738,1.2086834733893557,2007-09-28,1.7114228801795495,0.6311899529542289,0.02000715853467995,2007-09-30,2.065893114899593,0.6738307688744232,0.00033954532202368703,2007-09-28,0.4740552603346763,0.32159938171316904,0.014225038569533227,2007-09-28,1.665828636705418,0.6248821149900106,0.02200921637183793,62.950116968648864,70.5304732642005,0.2590023393729773,0.4106094652840099
2007-11,2007-10,2007-10,2007-10-30,2007-10,0.7818130798505039,0.0,-0.0538773640641491,-0.053529024829656234,1.1477854589437824,-0.053877364064149114,0.09952549556939043,0.0002985764867081713,4.9762747784695184e-05,0.011135414091223346,0.46394896786708834,0.19175007547114664,0.24361492532554746,0.10068603133621763,0.6781135653357445,0.2223565140444856,0.09952992061976992,0.0,DailyTechnicalConfidence_StaticLambda,True,False,0,Optimization terminated successfully,10,-0.015208734709783546,0.01648398359803045,0.0014083333333434053,0.18935780317630496,1.0,0.0007041666666717026,0.00022274148703834435,0.00022274148703834435,0.0003483407345368557,0.015208734709783546,0.13000000000046485,-0.06275989977636348,0.0,-4.64850380410553e-13,0.09724010022363652,0.6781135653357445,KODEX200,1,0.02224973240988005,0.0034170722214673277,0.013634121970384964,0.005240729763161041,0.0,-0.00012687961831703794,0.0038254357888653674,0.0,0.02224973240988005,0.0032901926031502896,0.01745955775925033,0.005240729763161041,0.018606956738031605,0.00979974903151853,0.016952849763063507,0.010395572715804713,1.0,-1.0,1.0,-1.0,0.34448959128089496,0.6867758744596815,0.5944239817606544,0.7489801542394607,0.6722447956404475,0.15661206277015927,0.7972119908803272,0.12550992288026963,0.018606956738031605,0.009926628649835569,0.01312741397419814,0.010395572715804713,0.5109660574412532,0.4764705882352941,0.50960219478738,0.49605263157894736,1.5109660574412533,1.4764705882352942,1.5096021947873801,1.4960526315789473,2007-10-31,1.4914831575054606,0.5986326469887813,0.02126204294562576,2007-10-31,2.1926020969009907,0.6867758744596815,0.0004175488363545142,2007-10-31,1.4656290190458514,0.5944239817606544,0.016120385566232916,2007-10-31,2.9837487628526054,0.7489801542394607,0.024408604073892427,61.243670906428406,60.49813543626678,0.22487341812856812,0.20996270872533557
2007-12,2007-11,2007-11,2007-11-30,2007-11,0.6626775724585523,0.7723880597014925,0.02296163556430656,0.023637262617255145,1.17414049035806,-0.032152840898649004,0.19303675890298033,0.000579110276708941,9.651677623964454e-05,0.009019229875566788,0.3303845902520425,0.22506108407086484,0.2644253174041543,0.18012900827293832,0.4659336950582985,0.2341673731963176,0.2998989317453839,5.880357283627591e-19,DailyTechnicalConfidence_StaticLambda,True,False,0,Optimization terminated successfully,16,-0.009799442279378788,0.011380859163528795,0.0014083333342884195,0.128120309956615,1.0,0.0007041666671442098,0.00020162143556955083,0.00020162143556955083,0.0006756287814362453,0.009799442279378788,0.1300000000440809,-0.05554608669657851,0.0,-4.408090559238076e-11,0.10445391330342149,0.4659336950582985,KODEX200,0,0.016795507113575185,0.0030570845221652744,0.013610521919044563,0.002613805947482122,-0.0005781325728853524,-0.00037877100665056337,-0.000682839003766991,0.0,0.016217374540689833,0.002678313515514711,0.012927682915277572,0.002613805947482122,0.012819587025425263,0.007296613973808958,0.012334664423937314,0.008203389970218234,1.0,-1.0,1.0,-1.0,0.12611461467523857,0.5492076038231515,0.7416768588342452,0.7452659138541968,0.5630573073376193,0.22539619808842426,0.8708384294171225,0.1273670430729016,0.013397719598310615,0.007675384980459522,0.013017503427704306,0.008203389970218234,0.7612287041817243,0.9992,0.8366666666666667,0.814214463840399,1.7612287041817243,1.9992,1.8366666666666667,1.814214463840399,2007-11-30,0.71317945486868,0.41628998809313134,0.029391376995821686,2007-11-30,1.2183160330142175,0.5492076038231515,0.0011873568690188778,2007-11-30,2.8711204713879783,0.7416768588342452,0.021960457316420122,2007-11-30,2.9256623058589257,0.7452659138541968,0.02921264071115977,49.62627278313077,48.47642001349845,-0.0074745443373845435,-0.030471599730031045
2008-01,2007-12,2007-12,2007-12-28,2007-12,0.5132411542673639,0.015931372549019607,0.013873098089116164,0.014604571361480948,1.1904294565512001,-0.018725802325163632,0.20899236353279513,0.0006269770905983854,0.00010449618176639757,0.011388685359487104,0.23527417869557943,0.24077260879188606,0.25895072709012407,0.2650024854224105,0.36319664028547627,0.10954024587181736,0.5272631138427063,9.489479514679378e-17,DailyTechnicalConfidence_StaticLambda,True,False,0,Optimization terminated successfully,12,-0.013325872810952174,0.01497275043392139,0.0014083333334360575,0.17122300520644035,1.0,0.0007041666667180288,0.00021123618386694918,0.00021123618386694918,0.0007314747723842367,0.013325872810952174,0.1300000000047411,-0.05998081220068848,0.0,-4.7410964043592685e-12,0.10001918779931152,0.5272631138427063,GLD,1,0.01582020318536925,0.003046356919003379,0.017639887350137957,0.009048293983437828,6.303466285221209e-05,-2.1061383654365574e-05,0.00022915749524635658,-3.077643264176635e-08,0.01588323784822146,0.0030252955353490137,0.017869044845384312,0.009048263207005186,0.013761456381536788,0.00799155888210345,0.017257490893971158,0.011078102098412252,1.0,-1.0,1.0,-1.0,0.04241320917520747,0.19061803480527378,0.8043403645162073,0.7346149128557793,0.5212066045876037,0.40469098259736314,0.9021701822581036,0.13269254357211036,0.013698421718684576,0.008012620265757817,0.017028333398724803,0.011078132874844894,0.5593350383631713,0.7004573170731707,0.6603896103896104,0.7446555819477435,1.5593350383631712,1.7004573170731707,1.6603896103896103,1.7446555819477436,2007-12-28,0.3594103925258116,0.2643869684253479,0.022928488413166467,2007-12-31,0.23551060315436323,0.19061803480527378,0.0004920369778255284,2007-12-31,4.1109161965234975,0.8043403645162073,0.01830295132010287,2007-12-31,2.768109243668845,0.7346149128557793,0.027670669044391864,48.707629406572586,44.43500354844114,-0.02584741186854828,-0.11129992903117725
