month,signal_month,return,core_return,growth_return,nav,drawdown,turnover,meta_switch_turnover,meta_switch_cost,w_stage10_core,w_unlevered_vix6_growth,w_option,gross_exposure,solver_success,used_grid_fallback,solver_status,solver_message,solver_iterations,risk_state,relative_momentum_6m,growth_cap,growth_lower_bound,growth_upper_bound,expected_annual_return,expected_annual_volatility,expected_sharpe,expected_log_growth,historical_cdar,sharpe_slack,cdar_slack
2013-03,2013-02,0.002201013868010647,0.0051033516903554,0.0012335679272290623,2.0367675167751673,0.0,0.012392730064475778,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.004599714008306943,0.75,0.5,0.75,0.13956954698776147,0.0812178382554702,1.7184592693632936,0.13627137836231562,-0.07688346576980928,0.6684592693632936,0.05311653423019072
2013-04,2013-03,-0.013251057890285668,-0.0032486561766724,-0.023003459603898935,2.0097781925013263,-0.013251057890285578,0.25744349330711847,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Normal_NegativeMomentum,-0.01654343738837194,0.5,0.5,0.5,0.1219290272620691,0.058944723920995805,2.0685316539185385,0.1201917870230079,-0.05538079467425648,1.0185316539185385,0.07461920532574352
2013-05,2013-04,-0.005892748690755077,-0.0074711599246634,-0.0006575149890301057,1.997935074688756,-0.019065721427006577,0.25593159140685695,0.25,0.000125,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis_NegativeMomentum,-0.01569700383537198,0.25,0.25,0.25,0.10276337563366647,0.040895365738663245,2.512836693780001,0.10192716016421695,-0.03436830405547063,1.462836693780001,0.09563169594452937
2013-06,2013-05,-0.032318854672611086,-0.0190370530303948,-0.045350656314827376,1.9333641013645777,-0.05076839381958975,0.2572968750474512,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert_NegativeMomentum,-0.011321009023492534,0.5,0.0,0.5,0.1147458199477209,0.057827419732279624,1.9842804759222046,0.11307381471127428,-0.05538079467425648,0.9342804759222045,0.07461920532574352
2013-07,2013-06,0.016428045817788194,0.0111707632482904,0.021685328387285985,1.9651254954042618,-0.03517437350156538,0.019356018691306313,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.03985217901960003,0.5,0.25,0.5,0.10666310242975328,0.06317009501156237,1.6885062846625472,0.10466787197786838,-0.057292131261180185,0.6385062846625471,0.07270786873881982
2013-08,2013-07,0.007432594399293437,0.0046635831970576,0.010201605601529273,1.9797314761553124,-0.02800321595375821,0.008526317168124447,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal_NegativeMomentum,-0.03338790506383804,0.5,0.25,0.5,0.10826248727454155,0.062459258944423,1.7333296792854171,0.1063119077605983,-0.057292131261180185,0.6833296792854171,0.07270786873881982
2013-09,2013-08,0.001578188806964987,0.0008324417465865,0.002323935867343474,1.982855866211777,-0.026469221508770513,0.002952528646045468,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.027983999192339515,0.5,0.25,0.5,0.10808232306789704,0.06078142997570785,1.7782129033669272,0.1062351319529511,-0.057292131261180185,0.7282129033669271,0.07270786873881982
2013-10,2013-09,0.005975068906342602,0.0025252080424523,0.009424929770232904,1.9947035666437383,-0.02065230802483986,0.00674110413927757,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.022772992806822767,0.5,0.25,0.5,0.10678589268965555,0.05904118383027591,1.8086678782835734,0.10504296199561533,-0.057292131261180185,0.7586678782835734,0.07270786873881982
2013-11,2013-10,-0.005282246550690659,-0.0054773651998171,-0.005050540334315179,1.984167050609184,-0.02582546399270258,0.38803839873223417,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.003848072883964715,0.75,0.25,0.75,0.11995396712409488,0.07444216861140338,1.6113712074975717,0.11718314889031058,-0.0780363692601257,0.5613712074975716,0.05196363073987431
2013-12,2013-11,-0.0025910614245855785,0.0042647322504808,-0.009196855099651957,1.9790259519044169,-0.028349610053764573,0.25735733204327027,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Alert_NegativeMomentum,-0.0025684020445672084,0.5,0.5,0.5,0.10382389255272721,0.05614010104784849,1.8493713159553737,0.1022480370798959,-0.057292131261180185,0.7993713159553737,0.07270786873881982
2014-01,2013-12,-0.009575525342607135,0.0010500461733783,-0.012950715847935612,1.960075738748279,-0.03765367298684885,0.25692890704682747,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.011185916843855281,0.75,0.25,0.75,0.11447695351543641,0.07082934423239452,1.6162362472230711,0.11196855551324089,-0.07482585786700378,0.5662362472230711,0.05517414213299622
2014-02,2014-01,0.01307325094818609,0.0098292409252246,0.01656726097114758,1.9857003007583867,-0.025072677954740663,0.34660869851900455,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Normal_NegativeMomentum,-0.013217571542814888,0.5,0.5,0.5,0.09933581001216349,0.05350913403753199,1.8564271651731101,0.09790419629944021,-0.054647283455189,0.8064271651731101,0.075352716544811
2014-03,2014-02,-0.0015277203874780095,-0.0005288398361363,-0.004024362041503138,1.9826667059254968,-0.026562094300938588,0.3061361106984113,0.25,0.000125,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis_NegativeMomentum,-0.012079061525163692,0.25,0.25,0.25,0.08845637067797427,0.03870374289173586,2.2854732919606526,0.08770738082105947,-0.0362177084506679,1.2354732919606526,0.0937822915493321
2014-04,2014-03,-0.0019374441875615813,0.0008741200613636,-0.004499008436486762,1.9788253998402294,-0.028448075913287463,0.2674481611269673,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert_NegativeMomentum,-0.01699910890015366,0.5,0.0,0.5,0.09857315232559008,0.05139293601418829,1.9180292073287373,0.09725253538951086,-0.054647283455189,0.8680292073287372,0.075352716544811
2014-05,2014-04,0.0064075380081491246,0.0078392727477464,0.004975803268551848,1.9915047988011967,-0.022222820032811397,0.0160870912057423,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.028959320537438438,0.5,0.25,0.5,0.10614599973597165,0.0500307263927702,2.121616202464542,0.10489446294427754,-0.05464728345518891,1.071616202464542,0.0753527165448111
2014-06,2014-05,0.008662324272136158,0.009069732291516,0.008254916252756317,2.008755859157928,-0.013752997034040648,0.014785630207147477,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.03213362262958708,0.5,0.25,0.5,0.0951761754474604,0.04861316907111637,1.9578270099656918,0.09399455534389194,-0.05464728345518891,0.9078270099656918,0.0753527165448111
2014-07,2014-06,0.012422484330255452,0.0061145755079305,0.018730393152580405,2.0337095973416264,-0.0015013590939345622,0.006147536033757636,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.01977582974242098,0.5,0.25,0.5,0.10774354214506496,0.0475131937421652,2.267655227087983,0.1066147903552747,-0.05464728345518896,1.217655227087983,0.07535271654481104
2014-08,2014-07,-0.005989430747282319,0.0015181752864777,-0.008325299425202326,2.021528834548265,-0.007481797554897085,0.2824707648900045,0.2499999999999999,0.00012499999999999995,0.2500000000000001,0.7499999999999999,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.006593639466895951,0.75,0.25,0.75,0.10634833156741089,0.060281595456156606,1.7641923834739754,0.10453139619204102,-0.07482585786700378,0.7141923834739754,0.05517414213299622
2014-09,2014-08,-0.00011687907087164115,0.0085512333491527,-0.008534991490895982,2.021292560136343,-0.007597802160221989,0.34086177569891735,0.2499999999999999,0.00012499999999999995,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.009906057264808088,0.5,0.4999999999999999,0.5,0.10280688162816234,0.04562849927505694,2.253128708187917,0.10176590165511541,-0.05464728345518899,1.203128708187917,0.07535271654481102
2014-10,2014-09,-0.003391993405288314,0.0015960090143568,-0.008379995824933428,2.014436349102202,-0.010964023870688178,0.007253273206740338,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal_NegativeMomentum,-0.023263580219139435,0.5,0.25,0.5,0.10135266752846647,0.0442951442035978,2.288121403615033,0.10037163762845772,-0.054647283455188954,1.2381214036150328,0.07535271654481104
2014-11,2014-10,0.007751326231027474,0.0065698503192584,0.011795753966334699,2.030050902415733,-0.003297683365487303,0.2767735229569064,0.25,0.000125,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis_NegativeMomentum,-0.027772640653557223,0.25,0.25,0.25,0.07747273969079328,0.03158240283313297,2.453035004971723,0.07697401560643614,-0.036217708450667914,1.4030350049717228,0.0937822915493321
2014-12,2014-11,-0.0018767990493446672,-0.0020759604498824,-0.0014276376488069342,2.026240904811958,-0.005168293325826578,0.27542406267728187,0.24999999999999978,0.0001249999999999999,0.5000000000000002,0.4999999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert_NegativeMomentum,-0.01994049445652324,0.5,0.0,0.5,0.10210556294678684,0.04227952614235154,2.41501199902303,0.10121178378137595,-0.05464728345518894,1.3650119990230298,0.07535271654481107
2015-01,2014-12,0.019812909830111556,0.0186668987829673,0.020958920877255816,2.066386633153081,0.0,0.03413268928375639,0.0,0.0,0.5000000000000002,0.4999999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.018511233112359027,0.5,0.24999999999999978,0.5,0.09222069357664588,0.041072072963005996,2.245338180512825,0.09137723598790663,-0.0546472834551888,1.195338180512825,0.07535271654481121
2015-02,2015-01,-0.0029494666847729853,-0.0027442409341262,-0.0031546924354197703,2.060291894620736,-0.0029494666847729167,0.049762499451462966,0.0,0.0,0.5000000000000002,0.4999999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.02848483320633166,0.5,0.24999999999999978,0.5,0.10348267946327697,0.04227851050833593,2.447642507246645,0.10258894323787524,-0.05464728345518884,1.3976425072466447,0.07535271654481115
2015-03,2015-02,0.010626614695368863,0.0117703012892987,0.009482928101439025,2.082185822744862,0.0,0.04880699786959937,0.0,0.0,0.5000000000000002,0.4999999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal_NegativeMomentum,-0.019245290486689326,0.5,0.24999999999999978,0.5,0.08914130354581502,0.04120518461033071,2.1633516361789598,0.0882923699264293,-0.05464728345518884,1.1133516361789597,0.07535271654481115
2015-04,2015-03,0.0009041487890919487,-0.0036502561444296,0.005458553722613502,2.0840684285351614,0.0,0.04727856777270012,0.0,0.0,0.5000000000000002,0.4999999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.0045991044682209825,0.5,0.24999999999999978,0.5,0.10002953375009407,0.040499169734496666,2.469915665083134,0.09920944237550229,-0.05464728345518883,1.4199156650831342,0.07535271654481118
2015-05,2015-04,-0.0005956804689977194,0.0029742568499274,-0.0016189929086394272,2.0828269896762284,-0.0005956804689976058,0.2569907587923683,0.25,0.000125,0.2500000000000002,0.7499999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.014606622818891024,0.75,0.24999999999999978,0.7499999999999998,0.11059467993018283,0.04957679316624146,2.230775184658183,0.1093657507198587,-0.07482585786700378,1.1807751846581829,0.05517414213299622
2015-06,2015-05,-0.010818309790332853,-0.0051699413279196,-0.01270109927780394,2.0602943220622447,-0.011407546003480706,0.059985918681331775,0.0,0.0,0.2500000000000002,0.7499999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.004743678603405854,0.75,0.4999999999999998,0.75,0.10812541358637875,0.04806223520242242,2.249695902219068,0.10697042436005227,-0.0748258578670038,1.1996959022190679,0.05517414213299621
2015-07,2015-06,-0.004166014300354357,-0.0009447017196622,-0.007137326881046513,2.0517111064535944,-0.015526036304052693,0.28918288469731385,0.24999999999999978,0.0001249999999999999,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.0035099195818576456,0.5,0.4999999999999998,0.5,0.07123630961569459,0.038142900162977014,1.8676164977313217,0.07050886919927317,-0.054647283455188926,0.8176164977313216,0.07535271654481107
2015-08,2015-07,0.0015846608323574363,0.0029883380835081,0.00018098358120677283,2.0549623726833044,-0.01396597897330798,0.011578315285636563,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.011909868010864355,0.5,0.25,0.5,0.07983616345949983,0.037074798732669466,2.1533808999251565,0.07914889310896585,-0.042730848396838036,1.1033808999251564,0.08726915160316197
2015-09,2015-08,0.007758283653373936,0.0081520871942454,0.007076873030759545,2.0709053536675914,-0.006316047346306197,0.27163145615465917,0.25,0.000125,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis_NegativeMomentum,-0.014269814786378676,0.25,0.25,0.25,0.08953424780004948,0.028220158322144983,3.1727053681973847,0.08913605913218602,-0.024652380812198116,2.1227053681973844,0.10534761918780189
2015-10,2015-09,0.006819031820293587,0.0043726492636161,0.01415817949032605,2.085026923171067,0.0,0.012793926403475882,0.0,0.0,0.75,0.25,0.0,1.0,True,False,0,Optimization terminated successfully,1,Crisis_NegativeMomentum,-0.013089945493678146,0.25,0.0,0.25,0.0700419679489879,0.02740944559882407,2.555395281398645,0.06966632909497045,-0.024652380812198078,1.505395281398645,0.10534761918780193
2015-11,2015-10,-0.010858036172206223,-0.0083850835351712,-0.013080988809241245,2.0623876254192517,-0.010858036172206376,0.2704849694325844,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert_NegativeMomentum,-0.012502433723117545,0.5,0.0,0.5,0.09952250245117657,0.034173489316620155,2.9122721864628014,0.09893858876513999,-0.04092497321265319,1.8622721864628013,0.08907502678734681
2015-12,2015-11,0.006767469865891667,0.0074350680500235,0.00526467531349617,2.0763447715260646,-0.004164047738912768,0.26801163124455085,0.25,0.000125,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis_NegativeMomentum,-0.012657177223428517,0.25,0.25,0.25,0.07953244602582676,0.027652777267060533,2.876110607543363,0.07915010798053593,-0.023464596622534712,1.8261106075433629,0.1065354033774653
2016-01,2015-12,0.0043648710723010724,0.0081610455543509,0.0008186965902512444,2.085407748755422,0.0,0.25845475307577176,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert_NegativeMomentum,-0.007269016402419171,0.5,0.0,0.5,0.09221372918933643,0.03371727565692989,2.7349104396097257,0.09164530185047373,-0.04092497321265328,1.6849104396097256,0.08907502678734672
2016-02,2016-01,0.017879312605721922,0.0135594331394781,0.022199192071965745,2.122693405805815,0.0,0.009120215518851192,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.008352280142896795,0.5,0.25,0.5,0.09149817023207321,0.032609184949079606,2.8059017842657163,0.09096649076055158,-0.04092497321265309,1.7559017842657163,0.08907502678734691
2016-03,2016-02,0.002470714077963532,0.0021339655413123,0.003980959687917229,2.12793797428674,0.0,0.27488658135413335,0.25,0.000125,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.0029078286476333925,0.25,0.25,0.25,0.07178295198336443,0.027572588579417134,2.6034172227467325,0.07140282816287953,-0.023464596622534577,1.5534172227467324,0.10653540337746542
2016-04,2016-03,0.01843052851350975,0.0026516653706628,0.0344593916563567,2.167156995796812,0.0,0.4598068722870873,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.005828985600876635,0.75,0.0,0.5,0.07696967410053177,0.032800641988223814,2.346590476130487,0.07643173304311195,-0.03199923630041419,1.296590476130487,0.09800076369958582
2016-05,2016-04,-0.0038046156377623264,0.0013076440991942,-0.00534203555008117,2.1589117964011173,-0.003804615637762354,0.5715299403421721,0.24999999999999978,0.0001249999999999999,0.2500000000000002,0.7499999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal,0.02772446268204254,1.0,0.25,0.75,0.09553198683208092,0.04306749126659214,2.2181925165022554,0.09460458243008192,-0.04355003338463422,1.1681925165022553,0.08644996661536578
2016-06,2016-05,0.035636158997749426,0.0157280380931922,0.04227219929926851,2.2358471204397845,0.0,0.3397910386376819,0.0,0.0,0.2500000000000002,0.7499999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.0257569377580098,0.75,0.4999999999999998,0.75,0.0903008948377469,0.04231000283571921,2.1342682293916684,0.08940582666776763,-0.043550033384634305,1.0842682293916683,0.08644996661536569
2016-07,2016-06,0.0071270601065593605,0.0051273855082737,0.014126083901416342,2.2517821372562365,0.0,0.6295110725898433,0.4999999999999998,0.0002499999999999999,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.054835697042907805,0.25,0.25,0.25,0.08008848375379879,0.02942712972928073,2.721586661376245,0.07965550577174683,-0.022366734839782083,1.6715866613762451,0.10763326516021793
2016-08,2016-07,-0.009306509470228212,-0.0036922313790718,-0.014670787561384624,2.2308259054709705,-0.009306509470228264,0.45402907907976203,0.2499999999999999,0.00012499999999999995,0.5000000000000001,0.4999999999999999,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal,0.07208734231550373,1.0,0.0,0.5,0.08804966596088158,0.03738387101726015,2.355284874598166,0.08735088905476401,-0.03199923630041426,1.305284874598166,0.09800076369958574
2016-09,2016-08,0.006693987929519305,0.0057721995915208,0.007167917375518806,2.245759027155052,-0.0026748192027686857,0.5553883228626679,0.25,0.000125,0.2500000000000001,0.7499999999999999,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.0513121826775067,0.75,0.2499999999999999,0.7499999999999999,0.09679323266626583,0.04805900968517542,2.0140496714422156,0.09563839846030593,-0.04355003338463424,0.9640496714422155,0.08644996661536576
2016-10,2016-09,-0.008085247477818849,-0.0114657153258911,-0.006958424861794765,2.2276015096449577,-0.010738440105374725,0.03862913140154695,0.0,0.0,0.2500000000000001,0.7499999999999999,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.050834344722906266,0.75,0.4999999999999999,0.75,0.09084076629613358,0.046706533898475705,1.9449263028935277,0.08975001614172885,-0.04355003338463421,0.8949263028935277,0.0864499666153658
2016-11,2016-10,0.02009489023308789,-0.0155295242042787,0.0202198902330879,2.2723649174643343,0.0,0.6379890360244689,0.24999999999999978,0.0001249999999999999,3.3306690738754696e-16,0.9999999999999997,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal,0.023167145334234585,1.0,0.4999999999999999,0.9999999999999999,0.10410406002078655,0.056076916522172435,1.8564512187403261,0.1025317497374692,-0.05827385664086223,0.8064512187403261,0.07172614335913777
2016-12,2016-11,0.025859903984627224,0.0084370346942351,0.031834193748091266,2.3311280560479974,0.0,0.2680043138975547,0.24999999999999967,0.00012499999999999984,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.06741043320052942,0.75,0.7499999999999997,0.75,0.09600063332193852,0.04556555527811536,2.1068685048604374,0.09496252340803703,-0.043550033384634285,1.0568685048604374,0.08644996661536572
2017-01,2016-12,-0.02155279080321765,0.0034065875039445,-0.02142779080321766,2.2808857407204832,-0.021552790803217814,0.2550399442567159,0.24999999999999956,0.00012499999999999979,4.440892098500626e-16,0.9999999999999996,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal,0.06436077099581383,1.0,0.5,1.0,0.10042894199693643,0.05818069419965187,1.726155787215364,0.09873644540815973,-0.05827385664086206,0.6761557872153638,0.07172614335913795
2017-02,2017-01,0.002127037743418381,0.0033357790754514,0.0021270377434183807,2.2857372707794203,-0.01947159665931386,0.0174370240057106,0.0,0.0,4.440892098500626e-16,0.9999999999999996,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal,0.02880707490892065,1.0,0.7499999999999996,1.0,0.10104311220373716,0.06091357072693493,1.6587947644162262,0.09918788065438451,-0.058273856640862265,0.6087947644162262,0.07172614335913774
2017-03,2017-02,-0.022519690262861155,0.0029449728006022,-0.03084124461734894,2.23426317541919,-0.04155279259648392,0.25954963565974576,0.24999999999999956,0.00012499999999999979,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.039016825334152516,0.75,0.7499999999999996,0.75,0.09647031676296891,0.0476885461070411,2.0229242582995273,0.09533321804806721,-0.04355003338463422,0.9729242582995272,0.08644996661536578
2017-04,2017-03,0.007197914462076335,0.0048412828898642,0.007322914462076335,2.250345210641625,-0.034653971581177334,0.6448356529137039,0.25,0.000125,0.0,1.0,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal,0.0026241059056757443,1.0,0.5,1.0,0.09873294975482413,0.06435764773830512,1.5341292484196736,0.09666199634362024,-0.05883789267745603,0.48412924841967353,0.07116210732254397
2017-05,2017-04,0.004330490251475446,0.0069210302851044,-0.001941129849411416,2.2600903086387625,-0.030473550015809314,0.758858734050385,0.75,0.000375,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.0005382384490857373,0.25,0.25,0.25,0.06986751700903307,0.02866637999794807,2.4372633382392253,0.06945663633793969,-0.02237550558286874,1.3872633382392252,0.10762449441713126
2017-06,2017-05,0.0016662184843013834,0.0038165471757095,-0.004784767589922967,2.2638561128872072,-0.028858107123826415,0.0081427353333305,0.0,0.0,0.75,0.25,0.0,1.0,True,False,0,Optimization terminated successfully,1,Crisis_NegativeMomentum,-0.043018927459095746,0.25,0.0,0.25,0.07162303522700214,0.027889828290541503,2.568070139438335,0.0712341139659642,-0.022375505582868802,1.5180701394383351,0.1076244944171312
2017-07,2017-06,0.009946422664095221,0.0012301351744366,0.018912710153753842,2.286373382636679,-0.019198719390470464,0.25711775563303296,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert_NegativeMomentum,-0.0727328310859412,0.5,0.0,0.5,0.07859007552826847,0.03588402454990703,2.190113191427746,0.0779462439193193,-0.031999236300414395,1.1401131914277458,0.0980007636995856
2017-08,2017-07,-0.006064213079413221,0.0001736478346566,-0.012302073993483043,2.2725083272652715,-0.02514650734464796,0.040728391826525316,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.03240855370800311,0.5,0.25,0.5,0.07973910382750539,0.03534300714923148,2.2561493845392637,0.07911453975033007,-0.03199923630041436,1.2061493845392637,0.09800076369958564
2017-09,2017-08,0.009746002083385632,0.0022297738485326,0.03279468678794473,2.2946561981573104,-0.015645583174233035,0.27219804052553853,0.25,0.000125,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis_NegativeMomentum,-0.04332533199142785,0.25,0.25,0.25,0.07310735547883175,0.026112752373903328,2.79968018813268,0.07276641756056135,-0.022375505582868677,1.74968018813268,0.10762449441713133
2017-10,2017-09,0.007996918145537732,-0.0025476449447837,0.018791481235859164,2.313006375946125,-0.007773781476678954,0.2598042138771943,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal,0.020218398386588454,1.0,0.0,0.5,0.07773729248226903,0.03608703667376299,2.1541611516910106,0.07708615537432227,-0.03199923630041426,1.1041611516910106,0.09800076369958574
2017-11,2017-10,0.0012673291496213017,0.0004796924538067,0.001696541381559502,2.3159377163496213,-0.006516304266925843,0.26133490392331404,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.03947740133052702,0.75,0.25,0.75,0.09141469679442123,0.04784150021587413,1.910782404020207,0.09027029222296848,-0.04384845961064708,0.860782404020207,0.08615154038935292
2017-12,2017-11,0.00459291335248177,0.0022591327544651,0.005370840218487327,2.3265746176105595,-0.0019533197353205356,0.014097671208171215,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.04998283955606597,0.75,0.5,0.75,0.08933497655903508,0.046526775004590314,1.9200766988518188,0.0882526061628712,-0.04384845961064695,0.8700766988518187,0.08615154038935305
2018-01,2017-12,0.03555020909974593,-0.0018569373975046,0.04801925793216277,2.4092848317527764,0.0,0.01035689162289893,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.06234554152852012,0.75,0.5,0.75,0.08401843390080044,0.04519468545935063,1.8590334913685587,0.08299715410391562,-0.04384845961064711,0.8090334913685586,0.0861515403893529
2018-02,2018-01,-0.01940274100352374,-0.007986772494623,-0.02320806383982399,2.3625381021585588,-0.019402741003523905,0.26270022379955843,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.09607230131412803,0.75,0.5,0.75,0.08737853797651847,0.0505179872230918,1.7296520067327166,0.08610250445998224,-0.04384845961064703,0.6796520067327165,0.08615154038935297
2018-03,2018-02,0.006254033085901918,0.0082935201319098,0.0011355719478782778,2.3773134936161626,-0.013270053301815077,0.6178621251461794,0.5,0.00025,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.09288652536524733,0.25,0.25,0.25,0.06986186541119935,0.02626519587769715,2.659864626043848,0.06951693515395245,-0.022375505582868715,1.609864626043848,0.10762449441713129
2018-04,2018-03,0.012255143988909976,0.0007741943333768,0.02398609364444315,2.4064478127872073,-0.0011775357268593023,0.4573730338401638,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.053014359394113475,0.75,0.0,0.5,0.08007245818989775,0.03738080246449998,2.1420743512914533,0.07937379599345276,-0.03199923630041427,1.0920743512914532,0.09800076369958574
2018-05,2018-04,-0.005669020258259005,2.6469505758694067e-05,-0.0074008501795982395,2.3928056113860734,-0.006839880511227969,0.5431097932965709,0.24999999999999978,0.0001249999999999999,0.2500000000000002,0.7499999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal,0.05487040737813831,1.0,0.25,0.75,0.08114931743967624,0.05130617384923421,1.581667689314304,0.07983315570215231,-0.04384845961064711,0.531667689314304,0.0861515403893529
2018-06,2018-05,0.042274896040903315,0.0039448811232347,0.0550515676801262,2.49396121985351,0.0,0.3019030968903899,0.0,0.0,0.2500000000000002,0.7499999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.04576382855535854,0.75,0.4999999999999998,0.75,0.07833233025513577,0.050535760838768776,1.5500376160368936,0.07705539869335915,-0.03945216853242653,0.5000376160368936,0.09054783146757348
2018-07,2018-06,-0.018206527474130013,0.0003390804271641,-0.024388396774561394,2.4485548463848326,-0.018206527474129985,0.115925684834077,0.0,0.0,0.2500000000000002,0.7499999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.09559784939462257,0.75,0.4999999999999998,0.75,0.0957048344513952,0.05748869760108339,1.6647591343170665,0.0940523592754608,-0.03904777145714346,0.6147591343170664,0.09095222854285655
