month,macro_signal_month,stress_signal_month,stress_signal_date,technical_signal_month,option_signal_month,option_signal_date,stress_score,recovery_score,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,macro_neutral_return,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_USO,policy,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_risk_aversion_lambda,variance_penalty,downside_semivariance,downside_penalty,estimated_transaction_cost,monthly_utility,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,largest_weight,largest_asset,weights_above_half,option_direction,option_direction_score,option_return_scale,option_mu_adjustment_KODEX200,option_direction_applied,macro_mu_KODEX200,macro_mu_BOND,macro_mu_GLD,macro_mu_USO,stress_mu_adjustment_KODEX200,stress_mu_adjustment_BOND,stress_mu_adjustment_GLD,stress_mu_adjustment_USO,original_expected_mu_KODEX200,original_expected_mu_BOND,original_expected_mu_GLD,original_expected_mu_USO,filtered_expected_mu_KODEX200,filtered_expected_mu_BOND,filtered_expected_mu_GLD,filtered_expected_mu_USO,macro_relative_direction_KODEX200,macro_relative_direction_BOND,macro_relative_direction_GLD,macro_relative_direction_USO,technical_direction_KODEX200,technical_direction_BOND,technical_direction_GLD,technical_direction_USO,macro_confidence_KODEX200,macro_confidence_BOND,macro_confidence_GLD,macro_confidence_USO,filtered_macro_mu_KODEX200,filtered_macro_mu_BOND,filtered_macro_mu_GLD,filtered_macro_mu_USO,atr_percentile_KODEX200,atr_percentile_BOND,atr_percentile_GLD,atr_percentile_USO,atr_variance_scale_KODEX200,atr_variance_scale_BOND,atr_variance_scale_GLD,atr_variance_scale_USO,technical_signal_date_KODEX200,k_ratio_KODEX200,k_score_KODEX200,natr_KODEX200,technical_signal_date_BOND,k_ratio_BOND,k_score_BOND,natr_BOND,technical_signal_date_GLD,k_ratio_GLD,k_score_GLD,natr_GLD,technical_signal_date_USO,k_ratio_USO,k_score_USO,natr_USO,price_rsi_KODEX200,volume_rsi_KODEX200,price_strength_KODEX200,volume_strength_KODEX200,put_skew25,implied_variance_asymmetry,log_call_put_trading_value,option_erp_proxy,bear_pressure_fast,bear_pressure_slow,option_direction_fast,option_direction_slow,dte,option_maturity_method
2007-04,2007-03,2007-03,2007-03-30,2007-03,2007-03,2007-03-30,0.4460125101939227,0.0,-0.01273752723748231,-0.010965247850036714,0.9872624727625177,-0.012737527237482338,1.0,0.0015,0.0002722793874455966,-0.00026980370370366727,0.3429454267428201,0.07263428340210744,0.4822763499007575,0.102143939954315,6.589268953170659e-07,0.4554405661819115,0.5445587748911932,5.3776444379223864e-17,VKOSPIOnly_NoOptionDirection_StaticLambda,True,False,0,Optimization terminated successfully,9,-0.0027510681053504,0.004996932643943955,0.0006996098415144138,0.055765532678240984,1.0,0.0003498049207572069,0.0001237779224158786,0.0001237779224158786,0.001772281695420468,0.0027510681053504018,0.0916259684705868,-0.03417970558221928,0.0,0.03837403152941321,0.12582029441778073,0.5445587748911932,GLD,1,-0.7889657606312839,-0.4410178092804171,0.011133167852067914,0.0,False,0.005981859489816315,0.004319868846811146,0.008036764827242006,-0.019417707978684137,-1.1660122899566524e-05,8.833578465337885e-06,-0.0003038520472066051,-0.00017808774050838866,0.0059701993669167485,0.0043287024252764835,0.007732912780035401,-0.019595795719192524,0.0037139746913293628,0.0037077394087527728,0.00607514820009982,-0.014033877095785312,1.0,1.0,1.0,-1.0,0.27820018265666535,0.729408575583869,0.600854534875703,-0.41905719356716525,0.6391000913283327,0.8647042877919344,0.8004272674378514,0.7095285967835826,0.0037256348142289293,0.003698905830287435,0.0063790002473064255,-0.013855789355276923,0.08272162619988707,0.2952755905511811,0.5094827586206897,0.2748917748917749,1.082721626199887,1.295275590551181,1.5094827586206896,1.274891774891775,2007-03-30,0.8129015748585046,0.4483980741877567,0.012901845268956071,2007-03-31,2.695608617892275,0.729408575583869,0.0003889424579796718,2007-03-30,1.5053522772420627,0.600854534875703,0.016910834599496907,2007-03-30,-0.7213398443476797,-0.41905719356716525,0.024097684693594638,56.71800936715486,62.592114321957105,0.13436018734309726,0.2518422864391421,0.041448989472099323,0.07142857142857144,0.22777441639997942,0.03358912487572625,-0.12863155380955746,0.12937264230623136,-0.5739981141752035,-1.0039334070873642,13.0,nearest_listed_proxy
2007-05,2007-04,2007-04,2007-04-30,2007-04,2007-04,2007-04-30,0.4504828941945842,0.0,0.012056443520559915,0.012056470308562633,0.9991653470053473,-0.0008346529946526848,7.96500395724443e-06,2.389501187173329e-08,2.8929908463818477e-09,-0.0010769490610899601,0.3824198999494422,0.1333930097136458,0.3589727499538459,0.12521434038306603,8.67272298819262e-06,0.4596156335610246,0.5403756937159873,4.9313442290934964e-17,VKOSPIOnly_NoOptionDirection_StaticLambda,True,False,0,Optimization terminated successfully,2,-0.0032756189813590146,0.0036800677843267307,0.0005664976103219608,0.040761827749989,1.0,0.0002832488051609804,0.00012117111669265154,0.00012117111669265154,2.888111408445226e-08,0.0032756189813590146,0.08244981093891926,-0.03370475254996386,0.0,0.047550189061080744,0.12629524745003615,0.5403756937159873,GLD,1,-1.2693462391511348,-0.5593444566775067,0.01361547996898519,0.0,False,0.010159779414038166,0.0038325053889095985,0.006029036487105609,-0.024329117534413212,-7.03714878635268e-12,-8.805772973349456e-06,-0.000531925640956806,-0.000398103652501863,0.010159779407001017,0.003823699615936249,0.005497110846148803,-0.024727221186915074,0.006452401436294885,0.0031827868150855064,0.0041029847783948725,-0.015167324392730563,1.0,1.0,1.0,-1.0,0.34013214274738296,0.7389067125978529,0.6076192223306892,-0.17771997866328976,0.6700660713736915,0.8694533562989264,0.8038096111653446,0.5888599893316449,0.006452401443332033,0.003191592588058856,0.004634910419351678,-0.014769220740228699,0.04045758928571429,0.045012165450121655,0.2775,0.19322709163346613,1.0404575892857142,1.0450121654501217,1.2775,1.1932270916334662,2007-04-30,1.0001765477274478,0.5000441330360683,0.011724600029773026,2007-04-30,2.8300486770452937,0.7389067125978529,0.0003053036792448356,2007-04-30,1.5485448240860982,0.6076192223306892,0.01283928679203239,2007-04-30,-0.21613072682270157,-0.17771997866328976,0.02307369556595273,62.7113532361261,63.306261524177934,0.254227064722522,0.2661252304835587,0.018966054659832504,0.23756019261637237,-0.22405678951655517,0.028739641684367087,0.33012592152940345,0.11078289759020028,-1.4579024657873827,-1.0807900125148868,10.0,nearest_listed_proxy
2007-06,2007-05,2007-05,2007-05-31,2007-05,2007-05,2007-05-31,0.43435912796206394,0.0,0.006451491792330368,0.009227943762803567,1.0056114540407333,0.0,0.8471899503229587,0.002541569850968876,0.00023488211950432381,0.0010742579589037467,0.32986573743684366,0.1297630813977513,0.387812797762994,0.15255838340241104,0.8471993026269483,0.07774868871995536,0.0750520086530963,8.466729582517173e-17,VKOSPIOnly_NoOptionDirection_StaticLambda,True,False,0,Optimization terminated successfully,13,-0.007693451800425006,0.01163529584209464,0.001408333335753699,0.13117355009061346,1.0,0.0007041666678768495,0.00046122390331458174,0.00046122390331458174,0.0027764534704782014,0.007693451800425006,0.1300000001117092,-0.07790306394414115,0.0,-1.1170919744785124e-10,0.08209693605585885,0.8471993026269483,KODEX200,1,-0.5951539240351156,-0.37310125064897115,0.01454417255705076,0.0,False,0.01633389739798579,0.003732169968408361,0.007043499592244383,-0.022812535123023548,0.0,-1.147179053644307e-05,-0.0002558794082499774,-0.0002064835158019376,0.01633389739798579,0.003720698177871918,0.006787620183994405,-0.023019018638825484,0.012960487840213674,0.0032041132838544267,0.005410434485605838,-0.011636803995411763,1.0,1.0,1.0,-1.0,0.557865102745174,0.6112851801186804,0.5385726418925897,-0.04698679271220495,0.778932551372587,0.8056425900593402,0.7692863209462948,0.5234933963561025,0.012960487840213674,0.0032155850743908697,0.005666313893855816,-0.011430320479609825,0.04605626034197463,0.026018099547511313,0.47508038585209006,0.34615384615384615,1.0460562603419747,1.0260180995475112,1.47508038585209,1.3461538461538463,2007-05-31,1.555340427620509,0.6086627092065445,0.01157408661756064,2007-05-31,1.5725800737551368,0.6112851801186804,0.0002554774641703125,2007-05-31,1.1671883611357556,0.5385726418925897,0.016360372661380844,2007-05-31,-0.049303401414473445,-0.04698679271220495,0.024449051569690097,81.27055138713905,71.97607856430982,0.625411027742781,0.43952157128619634,0.015029264446893148,0.206246634356489,0.4980274553526696,0.02570616563564343,-0.36374563889855177,-0.6440377052719083,-0.6904076993289059,-0.4999001487413254,14.0,nearest_listed_proxy
2007-07,2007-06,2007-06,2007-06-29,2007-06,2007-06,2007-06-29,0.4706045098923868,0.8504587155963302,0.08214438255143292,0.0822796245837278,1.088216786019558,0.0,0.04508058165904617,0.00013524174497713852,2.8731773488258284e-10,0.001903140938392717,0.3726100344142113,0.12204754043204279,0.38065859698200916,0.12468382817173676,0.8054238773893457,0.12214753993179107,0.07242858267886315,4.159480997608276e-18,VKOSPIOnly_NoOptionDirection_StaticLambda,True,False,0,Optimization terminated successfully,17,-0.008307374709387968,0.009532633209713764,0.0014083333354962487,0.10594159850358767,1.0,0.0007041666677481244,0.0003858471428293936,0.0003858471428293936,0.0001352446897482778,0.008307374709387968,0.13000000009982687,-0.07366243689271762,0.0,-9.982686899334681e-11,0.08633756310728238,0.8054238773893457,KODEX200,1,-1.0257469268834822,-0.5063549218665464,0.01174483192591452,0.0,False,0.01593987588440189,0.0034935591567121804,0.0048157237762527175,-0.016636595063795924,0.0,2.10769322071125e-05,0.000355127517420024,0.0001340167865257362,0.01593987588440189,0.0035146360889192927,0.005170851293672741,-0.016502578277270186,0.010987218064991438,0.0030913277187069256,0.0042202587268395,-0.0034903271543559413,1.0,1.0,1.0,-1.0,0.2943290817329911,0.46767665845822437,0.3472511377347247,0.40371482327236285,0.6471645408664956,0.7338383292291122,0.6736255688673624,0.2981425883638186,0.010987218064991438,0.0030702507864998133,0.0038651312094194765,-0.0036243439408816776,0.24686306601200217,0.7786016949152542,0.307153965785381,0.09013605442176871,1.2468630660120021,1.7786016949152543,1.307153965785381,1.0901360544217686,2007-06-29,2.7481446866404102,0.7332013346324862,0.015602243536713007,2007-06-30,0.8785574893328665,0.46767665845822437,0.0004940101738621544,2007-06-29,0.5319827544848371,0.3472511377347247,0.013731274074013975,2007-06-29,0.6770499067038959,0.40371482327236285,0.021499364860719752,54.37180183693472,53.11749369138964,0.08743603673869443,0.06234987382779281,0.04257263099894448,0.3295154185022026,0.0773401376751899,0.03280436294196158,0.33850621578272966,0.37348409150057166,-0.9508515105545964,-1.100642343212368,13.0,nearest_listed_proxy
2007-08,2007-07,2007-07,2007-07-31,2007-07,2007-07,2007-07-31,0.8066533939177428,0.0,-0.01276243475809788,-0.012171911396321669,1.0743284902853163,-0.012762434758098018,0.18537604020816906,0.0005561281206245072,3.4395241151704723e-05,0.0058207617766368545,0.3282145338471756,0.10819526939321378,0.4238642036379763,0.13972599312163433,0.7008868873400781,0.2991131126599219,0.0,1.123800962769643e-18,VKOSPIOnly_NoOptionDirection_StaticLambda,True,False,0,Optimization terminated successfully,8,-0.01173829340227144,0.013281154184774654,0.0014083333333357977,0.15092385021728105,1.0,0.0007041666666678988,0.0002481692540340875,0.0002481692540340875,0.0005905248618012276,0.01173829340227144,0.13000000000011375,-0.05918657035564312,0.0,-1.137423488728473e-13,0.10081342964435688,0.7008868873400781,KODEX200,1,0.6219350719153005,0.38345250847857537,0.010395389173645377,0.0,False,0.021237938761680175,0.003775575555098884,0.006240372031549492,-0.007970839241781132,-4.340218236153878e-06,-6.396426268658436e-05,-0.0009882206971124168,-0.0006675877163458844,0.021233598543444022,0.0037116112924122997,0.005252151334437075,-0.008638426958127016,0.016730735794880696,0.005198036410925367,0.005033535633444597,0.001444314378626456,1.0,-1.0,1.0,-1.0,0.41586416852687175,0.45358413122427793,-0.04199408109314988,0.46215676095740893,0.7079320842634359,0.27320793438786106,0.4790029594534251,0.26892161952129556,0.01673507601311685,0.005262000673611951,0.006021756330557014,0.0021119020949723405,0.4716828478964401,0.8876739562624254,0.3049698795180723,0.11587301587301588,1.47168284789644,1.8876739562624254,1.3049698795180724,1.115873015873016,2007-07-31,3.549184059000888,0.7801803604711425,0.02029463554417844,2007-07-31,0.8301079034189851,0.45358413122427793,0.0005597297212566223,2007-07-31,-0.04383488688782631,-0.04199408109314988,0.013406582409900671,2007-07-31,0.8592778107243464,0.46215676095740893,0.021084714683292784,56.515100934592425,66.8555063208812,0.13030201869184851,0.3371101264176241,0.007636227653837979,-0.006642382686950852,0.5113364449719916,0.07918594088740494,-0.4132507776848236,-0.8034851577658083,0.703503023437791,0.54036712039281,9.0,nearest_listed_proxy
2007-09,2007-08,2007-08,2007-08-31,2007-08,2007-08,2007-08-31,0.6658603834263722,0.025709219858156027,0.02512164592783415,0.025223583298585477,1.1013173902284485,0.0,0.033979071203373706,0.00010193721361012112,1.571412020481229e-10,0.005036022371291666,0.36907606328132014,0.0977704766240169,0.4214964947934556,0.11165696530120746,0.6638761081310984,0.3361235775864976,3.142824040695854e-07,2.7755575615628914e-17,VKOSPIOnly_NoOptionDirection_StaticLambda,True,False,0,Optimization terminated successfully,7,-0.010059667852743818,0.011080626098146217,0.0014083333333479238,0.12451751317766706,1.0,0.0007041666666739619,0.00021485124004989704,0.00021485124004989704,0.00010194033867854107,0.010059667852743816,0.1300000000006734,-0.05555000601189869,0.0,-6.734057755863887e-13,0.10444999398810131,0.6638761081310984,KODEX200,1,1.7167252967170643,0.6319097844716149,0.010138472540967928,0.0,False,0.01885089981116167,0.003418055633750853,0.007402303621850981,-0.009527169581596839,-1.5640376807492773e-05,-0.00026893824800970054,-0.0002661921140949282,-0.0007261200926221685,0.018835259434354178,0.0031491173857411525,0.007136111507756053,-0.010253289674219008,0.014436019826817015,0.004453408415691836,0.005948406216937875,0.0006987269434985767,1.0,-1.0,1.0,-1.0,0.3631156517044627,0.6122593866584757,-0.0038580921329128067,0.5040681538974469,0.6815578258522313,0.19387030667076216,0.4980709539335436,0.24796592305127657,0.014451660203624508,0.004722346663701536,0.006214598331032803,0.0014248470361207452,0.6495202558635395,0.8211610486891385,0.24818049490538574,0.16124260355029585,1.6495202558635396,1.8211610486891385,1.2481804949053856,1.1612426035502958,2007-08-31,2.236728723781766,0.6910460884001398,0.02680910901846555,2007-08-31,1.5790437359193887,0.6122593866584757,0.0005267299027535842,2007-08-31,-0.003873034657455233,-0.0038580921329128067,0.012567948998303567,2007-08-31,1.0164061006745897,0.5040681538974469,0.021977473979113822,56.970500768209966,62.944542567452444,0.13941001536419934,0.2588908513490489,0.014200000000000046,0.08785529715762282,0.6085657226597424,0.10440451344137432,-1.0512639367015346,-0.39789244883764524,1.9745119989346125,1.4589385944995161,13.0,nearest_listed_proxy
2007-10,2007-09,2007-09,2007-09-28,2007-09,2007-09,2007-09-28,0.4633367902515094,0.09162303664921466,0.04729455201014029,0.047467637595908906,1.1534037028202797,0.0,0.05769518704823151,0.00017308556114469453,2.4623922331634958e-11,0.007416497173508951,0.39272223717645033,0.06551509001248977,0.4643058002067272,0.07745687260433265,0.7290079538750602,0.2709917668434546,2.792814852432289e-07,4.1762598813626205e-17,VKOSPIOnly_NoOptionDirection_StaticLambda,True,False,0,Optimization terminated successfully,7,-0.012479451531624433,0.013606264255683493,0.0014083333333333309,0.15482517106820193,1.0,0.0007041666666666654,0.00024955706766958654,0.00024955706766958654,0.00017308898972280762,0.012479451531624434,0.1299999999999999,-0.061947253074683795,0.0,1.1102230246251565e-16,0.09805274692531621,0.7290079538750602,KODEX200,1,1.1629085003390822,0.537659591312703,0.008897419139788204,0.0,False,0.01964864206481681,0.003370312922101818,0.01097708850210908,-0.004330054794991905,-5.483341676890157e-06,-7.144917185494659e-05,-2.225145406177091e-05,-0.0002417866605556632,0.01964315872313992,0.0032988637502468715,0.010954837048047308,-0.004571841455547568,0.016179018873147377,0.006685177598517064,0.00974708336865278,0.004971539647661304,1.0,-1.0,1.0,-1.0,0.4336005858704053,0.6738307688744232,0.32159938171316904,0.6248821149900106,0.7168002929352026,0.16308461556278842,0.6607996908565845,0.18755894250499472,0.016184502214824266,0.00675662677037201,0.009769334822714552,0.005213326308216967,0.44928684627575277,0.1675531914893617,0.37322946175637395,0.20868347338935575,1.4492868462757529,1.1675531914893618,1.3732294617563738,1.2086834733893557,2007-09-28,1.7114228801795495,0.6311899529542289,0.02000715853467995,2007-09-30,2.065893114899593,0.6738307688744232,0.00033954532202368703,2007-09-28,0.4740552603346763,0.32159938171316904,0.014225038569533227,2007-09-28,1.665828636705418,0.6248821149900106,0.02200921637183793,62.950116968648864,70.5304732642005,0.2590023393729773,0.4106094652840099,0.021264558235927267,-0.014121338912133853,0.12635117233931223,0.04384324537944032,-1.2217581372282045,-0.7428109919348097,1.0073221661105554,1.318494834567609,13.0,nearest_listed_proxy
2007-11,2007-10,2007-10,2007-10-31,2007-10,2007-10,2007-10-31,0.7813177294303755,0.41049913941480204,-0.057851277424405316,-0.05775459811347691,1.0866778252260874,-0.05785127742440532,0.032225828041040586,9.667748412312175e-05,1.8268052805481257e-09,0.011135414091223346,0.46394896786708834,0.19175007547114664,0.24361492532554746,0.10068603133621763,0.7077998223265373,0.2921962419684933,3.9357049695324e-06,3.1069559682407654e-17,VKOSPIOnly_NoOptionDirection_StaticLambda,True,False,0,Optimization terminated successfully,8,-0.014990311004034092,0.016012690694390836,0.0014083333333337479,0.18370228833268754,1.0,0.0007041666666668739,0.00022153194395553656,0.00022153194395553656,9.668107973432872e-05,0.014990311004034099,0.13000000000001913,-0.05986564298779068,0.0,-1.912359159916832e-14,0.10013435701220932,0.7077998223265373,KODEX200,1,0.7203082433787796,0.4187088250905866,0.00748484664672137,0.0,False,0.02224973240988005,0.0034170722214673277,0.013634121970384964,0.005240729763161041,1.1080508773589173e-06,-0.00020079269907602313,0.00034619412895705437,6.63017922138939e-05,0.02225084046075741,0.0032162795223913045,0.013980316099342019,0.005307031555374935,0.018608064788908963,0.009725835950759546,0.013473608103155194,0.010461874508018608,1.0,-1.0,1.0,-1.0,0.34448959128089496,0.6867758744596815,0.5944239817606544,0.7489801542394607,0.6722447956404475,0.15661206277015927,0.7972119908803272,0.12550992288026963,0.018606956738031605,0.009926628649835569,0.01312741397419814,0.010395572715804713,0.5109660574412532,0.4764705882352941,0.50960219478738,0.49605263157894736,1.5109660574412533,1.4764705882352942,1.5096021947873801,1.4960526315789473,2007-10-31,1.4914831575054606,0.5986326469887813,0.02126204294562576,2007-10-31,2.1926020969009907,0.6867758744596815,0.0004175488363545142,2007-10-31,1.4656290190458514,0.5944239817606544,0.016120385566232916,2007-10-31,2.9837487628526054,0.7489801542394607,0.024408604073892427,61.243670906428406,60.49813543626678,0.22487341812856812,0.20996270872533557,0.03189383776229526,0.33239962651727356,0.1039446770464233,0.10776269233528737,-0.5289576912403551,0.060593850858511905,1.253762183600355,0.1868543031572044,8.0,nearest_listed_proxy
2007-12,2007-11,2007-11,2007-11-30,2007-11,2007-11,2007-11-30,0.6756244507979499,0.808277027027027,0.023766411895691907,0.024865392253664895,1.1125042580183253,-0.035459782816673724,0.31399438799228185,0.0009419831639768456,0.00015699719399614088,0.009019229875566788,0.3303845902520425,0.22506108407086484,0.2644253174041543,0.18012900827293832,0.46057219708811514,0.22542917019828607,0.3139986327135989,1.0456621733854338e-18,VKOSPIOnly_NoOptionDirection_StaticLambda,True,False,0,Optimization terminated successfully,12,-0.009529017781246756,0.011533960162801758,0.0014083333369615224,0.12995752193185195,1.0,0.0007041666684807612,0.0002017938550858488,0.0002017938550858488,0.0010989818579883919,0.009529017781246756,0.1300000001674549,-0.05597385661157073,0.0,-1.6745488329306113e-10,0.10402614338842928,0.46057219708811514,KODEX200,0,1.4382830868195637,0.5898753490086439,0.006287429586572653,0.0,False,0.016795507113575185,0.0030570845221652744,0.013610521919044563,0.002613805947482122,-0.0009835755531496743,-0.00038339618123230216,0.00027084609404170426,0.00013080801014832402,0.01581193156042551,0.0026736883409329724,0.013881368013086268,0.002744613957630446,0.012414144045160941,0.00729198879922722,0.01328834952174601,0.008334197980366559,1.0,-1.0,1.0,-1.0,0.12611461467523857,0.5492076038231515,0.7416768588342452,0.7452659138541968,0.5630573073376193,0.22539619808842426,0.8708384294171225,0.1273670430729016,0.013397719598310615,0.007675384980459522,0.013017503427704306,0.008203389970218234,0.7612287041817243,0.9992,0.8366666666666667,0.814214463840399,1.7612287041817243,1.9992,1.8366666666666667,1.814214463840399,2007-11-30,0.71317945486868,0.41628998809313134,0.029391376995821686,2007-11-30,1.2183160330142175,0.5492076038231515,0.0011873568690188778,2007-11-30,2.8711204713879783,0.7416768588342452,0.021960457316420122,2007-11-30,2.9256623058589257,0.7452659138541968,0.02921264071115977,49.62627278313077,48.47642001349845,-0.0074745443373845435,-0.030471599730031045,0.01563569153829053,0.27525603742571747,0.4827039623764595,0.09405400417536394,-0.5876720632049566,-0.3851270364972301,1.5372218423034876,1.33934433133564,13.0,nearest_listed_proxy
2008-01,2007-12,2007-12,2007-12-28,2007-12,2007-12,2007-12-28,0.41803969382926454,0.06870860927152318,-0.003383063004849806,-0.002975384538149419,1.1087405860202857,-0.03872288314211636,0.11647956191439633,0.000349438685743189,5.8239780957198116e-05,0.011388685359487104,0.23527417869557943,0.24077260879188606,0.25895072709012407,0.2650024854224105,0.4365691030246721,0.11411646104422146,0.4493144359311064,6.196608491981743e-18,VKOSPIOnly_NoOptionDirection_StaticLambda,True,False,0,Optimization terminated successfully,11,-0.013040086629570086,0.014375390524447761,0.0014083333333336603,0.16405468629337117,1.0,0.0007041666666668301,0.000223457261420416,0.000223457261420416,0.00040767996679042824,0.013040086629570086,0.13000000000001508,-0.05947468386209054,0.0,-1.50712775592865e-14,0.10052531613790947,0.4493144359311064,GLD,0,0.6278672260208595,0.38569928553424543,0.005783332779873077,0.0,False,0.01582020318536925,0.003046356919003379,0.017639887350137957,0.009048293983437828,0.00039694988152270364,6.635864275982874e-05,-0.0007817102713651033,-0.0005059477728279351,0.016217153066891952,0.003112715561763208,0.016858177078772855,0.008542346210609893,0.01409537160020728,0.008078978908517645,0.0162466231273597,0.010572185102016959,1.0,-1.0,1.0,-1.0,0.04241320917520747,0.19061803480527378,0.8043403645162073,0.7346149128557793,0.5212066045876037,0.40469098259736314,0.9021701822581036,0.13269254357211036,0.013698421718684576,0.008012620265757817,0.017028333398724803,0.011078132874844894,0.5593350383631713,0.7004573170731707,0.6603896103896104,0.7446555819477435,1.5593350383631712,1.7004573170731707,1.6603896103896103,1.7446555819477436,2007-12-28,0.3594103925258116,0.2643869684253479,0.022928488413166467,2007-12-31,0.23551060315436323,0.19061803480527378,0.0004920369778255284,2007-12-31,4.1109161965234975,0.8043403645162073,0.01830295132010287,2007-12-31,2.768109243668845,0.7346149128557793,0.027670669044391864,48.707629406572586,44.43500354844114,-0.02584741186854828,-0.11129992903117725,0.034453988663603385,0.1528279181708783,0.08077814213467537,0.05059134538408846,-0.10068036177977242,-0.7421877608007748,-0.014619213741952256,1.2703536657836714,13.0,nearest_listed_proxy
